Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,,
SPY201026C382,0, ,0,<empty>,1.51%,98.49%,3.06%,.00,0,-.02,.04,<empty>,0,.12,.00,21.63%,0,.11,W,.13,W,26 OCT 20,382,44.10,A,44.51,N,SPY201026P382,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,2.67,<empty>,0,.195,.00,0.04%,44.11,,
SPY201026C383,0, ,0,<empty>,1.43%,98.57%,2.91%,.00,0,-.01,.04,<empty>,0,.115,.00,21.89%,0,.11,Z,.12,W,26 OCT 20,383,44.78,Z,45.93,Z,SPY201026P383,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,2.67,<empty>,0,.245,.00,0.04%,45.11,,
SPY201026C384,.10,B,0,0,1.31%,98.69%,2.66%,.00,0,-.01,.03,0,1,.105,.00,21.99%,0,.10,W,.11,W,26 OCT 20,384,46.08,H,46.56,A,SPY201026P384,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,2.67,<empty>,0,.21,.00,0.03%,46.11,,
SPY201026C385,.05,W,-.03,20,1.19%,98.81%,2.42%,.00,0,-.01,.03,20,20,.095,.00,22.06%,0,.09,W,.10,Z,26 OCT 20,385,47.15,Z,47.59,X,SPY201026P385,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,2.67,<empty>,0,.26,.00,0.04%,47.11,,
SPY201026C386,0, ,0,<empty>,1.17%,98.83%,2.38%,.00,0,-.01,.03,<empty>,0,.095,.00,22.44%,0,.09,W,.10,W,26 OCT 20,386,47.64,X,48.92,Z,SPY201026P386,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,2.67,<empty>,0,.17,.00,0.04%,48.11,,
SPY201026C387,0, ,0,<empty>,1.05%,98.95%,2.14%,.00,0,-.01,.03,<empty>,0,.085,.00,22.47%,0,.08,W,.09,Z,26 OCT 20,387,48.76,Z,49.91,Z,SPY201026P387,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,2.67,<empty>,0,.225,.00,0.04%,49.11,,
SPY201026C388,.06,W,<empty>,10,1.04%,98.96%,2.11%,.00,0,-.01,.03,10,10,.085,.00,22.84%,0,.08,W,.09,W,26 OCT 20,388,50.06,H,50.54,A,SPY201026P388,0, ,0,<empty>,100.00%,0.00%,0.00%,-.28,0,-.01,.00,<empty>,0,.19,.00,0.04%,50.11,,
SPY201026C389,0, ,0,<empty>,0.92%,99.08%,1.88%,.00,0,-.01,.03,<empty>,0,.075,.00,22.83%,0,.07,W,.08,W,26 OCT 20,389,51.14,C,51.57,A,SPY201026P389,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,2.67,<empty>,0,.245,.00,0.04%,51.11,,
SPY201026C390,0, ,0,<empty>,0.91%,99.09%,1.85%,.00,0,-.01,.03,<empty>,0,.075,.00,23.19%,0,.07,W,.08,W,26 OCT 20,390,52.05,X,52.49,H,SPY201026P390,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,2.67,<empty>,0,.16,.00,0.04%,52.11,,
SPY201026C395,0, ,0,<empty>,0.66%,99.34%,1.33%,.00,0,-.01,.02,<empty>,0,.055,.00,24.03%,0,.05,W,.06,W,26 OCT 20,395,57.12,C,57.58,H,SPY201026P395,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,2.67,<empty>,0,.24,.00,0.04%,57.11,,
SPY201026C400,0, ,0,<empty>,0.42%,99.58%,0.86%,.00,0,-.01,.01,<empty>,6,.035,.00,24.45%,0,.03,W,.04,W,26 OCT 20,400,62.07,A,62.87,Z,SPY201026P400,0, ,0,<empty>,99.07%,0.93%,1.89%,-.28,0,-.02,.03,<empty>,0,.36,.00,27.41%,62.11,,
SPY201026C410,0, ,0,<empty>,0.28%,99.72%,0.57%,.00,0,.00,.01,<empty>,0,.025,.00,26.63%,0,.02,W,.03,W,26 OCT 20,410,71.90,N,72.36,H,SPY201026P410,0, ,0,<empty>,100.00%,0.00%,0.00%,-.29,0,-.01,.00,<empty>,0,.02,.00,0.04%,72.11,,
SPY201026C420,.01,A,0,0,0.16%,99.84%,0.33%,.00,0,.00,.01,0,5,.015,.00,28.19%,0,.01,W,.02,W,26 OCT 20,420,81.89,N,82.36,X,SPY201026P420,0, ,0,<empty>,100.00%,0.00%,0.00%,-.30,0,-.27,.00,<empty>,0,.015,.00,0.04%,82.11,,
SPY201026C430,0, ,0,<empty>,0.06%,99.94%,0.12%,.00,0,.00,.00,<empty>,0,.005,.00,28.19%,0,0,T,.01,W,26 OCT 20,430,90.55,N,93.94,N,SPY201026P430,0, ,0,<empty>,100.00%,0.00%,0.00%,-.31,0,-.01,.00,<empty>,0,.135,.00,0.04%,92.11,,
SPY201028C190,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.14,.00,--,147.89,147.53,X,147.97,A,28 OCT 20,190,.02,H,.03,W,SPY201028P190,0, ,0,<empty>,0.24%,99.76%,0.47%,.00,0,.00,.00,<empty>,0,.025,.00,71.18%,0,,
SPY201028C195,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.19,.00,--,142.89,142.46,A,142.94,A,28 OCT 20,195,.02,W,.03,W,SPY201028P195,.05,A,-.04,3,0.24%,99.76%,0.47%,.00,0,.00,.00,3,325,.025,.00,68.08%,0,,
SPY201028C200,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.185,.00,--,137.89,137.48,A,137.93,H,28 OCT 20,200,.03,W,.04,W,SPY201028P200,.06,C,<empty>,2,0.33%,99.67%,0.63%,.00,0,-.01,.01,2,2,.035,.00,67.21%,0,,
SPY201028C205,0, ,0,<empty>,91.09%,8.91%,16.61%,.02,0,-.16,.11,<empty>,0,.155,.00,119.23%,132.89,132.64,X,133.45,X,28 OCT 20,205,.03,W,.04,W,SPY201028P205,0, ,0,<empty>,0.33%,99.67%,0.64%,.00,0,-.01,.01,<empty>,0,.035,.00,64.26%,0,,
SPY201028C210,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.17,.00,--,127.89,127.48,A,127.96,A,28 OCT 20,210,.03,W,.05,W,SPY201028P210,0, ,0,<empty>,0.38%,99.62%,0.74%,.00,0,-.01,.01,<empty>,1,.04,.00,62.25%,0,,
SPY201028C215,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,0,.00,.00,<empty>,0,0,.00,0.00%,122.89,122.65,H,123.13,H,28 OCT 20,215,.04,P,.05,P,SPY201028P215,0, ,0,<empty>,0.42%,99.58%,0.83%,.00,0,-.01,.01,<empty>,0,.045,.00,60.04%,0,,
SPY201028C220,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.155,.00,--,117.89,117.51,A,117.96,H,28 OCT 20,220,.05,W,.06,W,SPY201028P220,.07,C,0,0,0.51%,99.49%,1.00%,.00,0,-.01,.01,0,1,.055,.00,58.42%,0,,
SPY201028C225,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.015,.00,--,112.89,112.61,H,113.14,I,28 OCT 20,225,.06,W,.07,Q,SPY201028P225,.08,C,0,0,0.60%,99.40%,1.17%,.00,0,-.01,.01,0,0,.065,.00,56.60%,0,,
SPY201028C230,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.125,.00,--,107.89,107.53,C,108.00,Z,28 OCT 20,230,.07,W,.08,W,SPY201028P230,0, ,0,<empty>,0.69%,99.31%,1.35%,.00,0,-.01,.01,<empty>,0,.075,.00,54.64%,0,,
SPY201028C235,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.105,.00,--,102.89,102.56,N,103.01,A,28 OCT 20,235,.08,W,.09,P,SPY201028P235,.10,C,0,0,0.79%,99.21%,1.53%,.00,0,-.01,.01,0,8,.085,.00,52.59%,0,,
SPY201028C240,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.105,.00,--,97.89,97.55,N,98.02,N,28 OCT 20,240,.09,W,.11,W,SPY201028P240,.11,C,0,0,0.92%,99.08%,1.80%,.00,0,-.01,.02,0,1,.10,.00,50.78%,0,,
SPY201028C245,0, ,0,<empty>,94.10%,5.90%,11.33%,.02,0,-.06,.10,<empty>,0,.06,.00,69.78%,92.89,92.70,H,93.20,H,28 OCT 20,245,.11,W,.12,W,SPY201028P245,.19,A,<empty>,1,1.06%,98.94%,2.07%,.00,0,-.02,.02,1,1,.115,.00,48.84%,0,,
SPY201028C250,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.005,.00,--,87.89,87.66,A,88.11,X,28 OCT 20,250,.13,X,.14,W,SPY201028P250,.15,A,0,0,1.24%,98.76%,2.43%,.00,0,-.02,.02,0,7,.135,.00,47.02%,0,,
SPY201028C255,0, ,0,<empty>,94.75%,5.25%,10.14%,.02,0,-.01,.10,<empty>,0,.01,.00,59.51%,82.89,82.66,A,83.14,E,28 OCT 20,255,.16,P,.17,W,SPY201028P255,0, ,0,<empty>,1.51%,98.49%,2.95%,.00,0,-.02,.03,<empty>,2,.165,.00,45.44%,0,,
SPY201028C260,0, ,0,<empty>,94.71%,5.29%,10.24%,.02,0,-.09,.10,<empty>,0,.085,.00,55.69%,77.89,77.74,H,78.21,H,28 OCT 20,260,.19,W,.20,W,SPY201028P260,.24,P,0,0,1.78%,98.22%,3.48%,.00,0,-.02,.03,0,16,.195,.00,43.66%,0,,
SPY201028C265,0, ,0,<empty>,95.13%,4.87%,9.46%,.02,0,-.03,.10,<empty>,0,.025,.00,50.65%,72.89,72.68,A,73.15,H,28 OCT 20,265,.22,W,.24,X,SPY201028P265,0, ,0,<empty>,2.11%,97.89%,4.12%,.00,0,-.03,.04,<empty>,1,.23,.00,41.85%,0,,
SPY201028C270,0, ,0,<empty>,95.07%,4.93%,9.58%,.02,0,-.08,.10,<empty>,0,.085,.00,47.02%,67.89,67.76,W,68.19,A,28 OCT 20,270,.27,Z,.28,Z,SPY201028P270,.34,N,0,0,2.52%,97.48%,4.93%,-.01,0,-.03,.04,0,224,.275,.00,40.12%,0,,
SPY201028C275,48.77,A,<empty>,17,94.52%,5.48%,10.66%,.04,0,-.08,.10,17,17,.245,.00,44.60%,62.89,62.90,X,63.37,X,28 OCT 20,275,.32,W,.34,W,SPY201028P275,.39,W,0,0,3.02%,96.98%,5.91%,-.01,0,-.04,.05,0,"1,194",.33,.00,38.39%,0,,
SPY201028C280,46.58,C,+.39,2,94.72%,5.28%,10.29%,.04,0,-.07,.10,2,1,.215,.00,40.36%,57.89,57.87,A,58.34,A,28 OCT 20,280,.40,P,.41,W,SPY201028P280,.49,N,0,0,3.70%,96.30%,7.23%,-.01,0,-.04,.06,0,524,.405,.00,36.77%,0,,
SPY201028C285,0, ,0,<empty>,93.11%,6.89%,13.43%,.07,0,-.07,.11,<empty>,0,.545,.00,39.77%,52.89,53.21,A,53.66,N,28 OCT 20,285,.50,P,.51,X,SPY201028P285,.54,N,0,0,4.57%,95.43%,8.94%,-.01,0,-.05,.08,0,250,.505,.00,35.24%,0,,
SPY201028C290,36.08,C,-4.97,11,92.89%,7.11%,13.88%,.08,0,-.07,.11,11,15,.555,.00,36.19%,47.89,48.22,A,48.67,H,28 OCT 20,290,.63,P,.64,W,SPY201028P290,.73,Z,0,0,5.69%,94.31%,11.12%,-.01,0,-.05,.09,0,"1,057",.635,.00,33.73%,0,,
SPY201028C295,0, ,0,<empty>,91.22%,8.78%,17.12%,.10,0,-.08,.13,<empty>,18,.82,.00,34.75%,42.89,43.49,X,43.93,A,28 OCT 20,295,.81,W,.83,W,SPY201028P295,.83,C,0,0,7.22%,92.78%,14.10%,-.02,0,-.06,.11,0,125,.82,.00,32.39%,0,,
SPY201028C300,35.29,A,<empty>,2,89.42%,10.58%,20.64%,.12,0,-.08,.15,2,5,1.075,.00,32.96%,37.89,38.75,X,39.18,A,28 OCT 20,300,1.06,W,1.09,X,SPY201028P300,1.28,C,0,0,9.24%,90.76%,18.04%,-.02,0,-.08,.14,0,315,1.075,.01,31.16%,0,,
SPY201028C305,32.89,A,0,0,87.37%,12.63%,24.63%,.13,0,-.09,.17,0,5,1.335,.01,30.92%,32.89,34.06,A,34.39,H,28 OCT 20,305,1.40,W,1.43,W,SPY201028P305,1.63,M,0,0,11.82%,88.18%,23.07%,-.03,0,-.09,.17,0,273,1.415,.01,29.94%,0,,
SPY201028C310,18.22,A,-2.11,1,84.18%,15.82%,30.84%,.15,0,-.10,.21,1,11,1.79,.01,29.56%,27.89,29.52,H,29.84,X,28 OCT 20,310,1.85,Z,1.87,W,SPY201028P310,2.40,B,0,0,15.07%,84.93%,29.39%,-.04,0,-.10,.20,0,256,1.86,.01,28.72%,0,,
SPY201028C315,21.86,A,-.62,2,79.89%,20.11%,39.16%,.15,0,-.12,.24,2,11,2.455,.01,28.56%,22.89,25.19,N,25.50,A,28 OCT 20,315,2.47,Z,2.50,P,SPY201028P315,2.86,D,0,0,19.30%,80.70%,37.61%,-.05,0,-.12,.24,0,365,2.485,.01,27.68%,0,,
SPY201028C320,20.70,M,0,0,75.16%,24.84%,48.33%,.16,0,-.13,.28,0,286,3.165,.01,27.01%,17.89,20.91,H,21.20,A,28 OCT 20,320,3.20,X,3.24,W,SPY201028P320,3.65,M,0,0,24.22%,75.78%,47.15%,-.06,0,-.13,.28,0,163,3.22,.01,26.32%,0,,
SPY201028C324,0, ,0,<empty>,70.72%,29.28%,56.92%,.16,0,-.14,.31,<empty>,4,3.83,.01,25.61%,13.89,17.60,N,17.84,A,28 OCT 20,324,3.96,A,4.01,W,SPY201028P324,5.35,C,0,0,29.02%,70.98%,56.43%,-.07,0,-.14,.31,0,347,3.985,.01,25.31%,0,,
SPY201028C325,16.10,C,0,0,69.06%,30.94%,60.11%,.15,0,-.14,.32,0,132,4.19,.01,25.81%,12.89,16.96,A,17.20,A,28 OCT 20,325,4.15,A,4.20,X,SPY201028P325,4.23,M,-.52,3,30.27%,69.73%,58.84%,-.08,0,-.14,.31,3,712,4.175,.01,24.96%,0,,
SPY201028C326,15.35,C,0,0,68.05%,31.95%,62.07%,.15,0,-.14,.32,0,14,4.28,.01,25.11%,11.89,16.05,H,16.29,H,28 OCT 20,326,4.38,W,4.43,Z,SPY201028P326,5.86,A,0,0,31.64%,68.36%,61.49%,-.08,0,-.15,.32,0,171,4.405,.01,24.71%,0,,
SPY201028C327,0, ,0,<empty>,66.31%,33.69%,65.40%,.15,0,-.14,.33,<empty>,5,4.675,.01,25.32%,10.89,15.46,N,15.67,A,28 OCT 20,327,4.67,N,4.72,W,SPY201028P327,5.91,Z,0,0,33.17%,66.83%,64.44%,-.08,0,-.15,.33,0,18,4.695,.02,24.61%,0,,
SPY201028C328,12.15,I,+3.59,3,65.19%,34.81%,67.59%,.15,0,-.14,.34,3,200,4.78,.02,24.61%,9.89,14.55,H,14.79,H,28 OCT 20,328,4.86,W,4.91,X,SPY201028P328,5.78,Q,0,0,34.50%,65.50%,67.01%,-.09,0,-.15,.33,0,324,4.885,.02,24.16%,0,,
SPY201028C329,11.13,M,-.39,1,63.55%,36.45%,70.73%,.15,0,-.15,.34,1,72,5.12,.02,24.56%,8.89,13.90,X,14.12,X,28 OCT 20,329,5.15,H,5.18,W,SPY201028P329,5.19,Z,0,0,36.05%,63.95%,70.00%,-.09,0,-.15,.34,0,322,5.165,.02,23.95%,0,,
SPY201028C330,13.50,E,0,0,61.95%,38.05%,73.81%,.15,0,-.15,.35,0,217,5.44,.02,24.41%,7.89,13.23,A,13.43,A,28 OCT 20,330,5.39,X,5.43,W,SPY201028P330,7.15,X,0,0,37.56%,62.44%,72.90%,-.10,0,-.15,.35,0,406,5.41,.02,23.59%,0,,
SPY201028C331,10.14,C,<empty>,1,60.68%,39.32%,76.27%,.14,0,-.14,.35,1,15,5.53,.02,23.57%,6.89,12.27,C,12.57,Z,28 OCT 20,331,5.72,A,5.79,P,SPY201028P331,7.34,A,0,0,39.27%,60.73%,76.18%,-.10,0,-.15,.35,0,153,5.755,.02,23.48%,0,,
SPY201028C332,9.79,M,0,0,58.83%,41.17%,79.81%,.14,0,-.15,.36,0,188,5.98,.02,23.70%,5.89,11.77,H,11.97,H,28 OCT 20,332,6.00,P,6.04,W,SPY201028P332,8.07,Z,0,0,40.88%,59.12%,79.27%,-.10,0,-.15,.36,0,225,6.02,.02,23.09%,0,,
SPY201028C334,8.64,P,0,0,55.50%,44.50%,86.21%,.13,0,-.15,.37,0,39,6.555,.02,22.93%,3.89,10.40,X,10.49,A,28 OCT 20,334,6.69,Z,6.74,W,SPY201028P334,8.53,D,0,0,44.41%,55.59%,86.04%,-.11,0,-.15,.37,0,190,6.715,.02,22.66%,0,,
SPY201028C335,9.83,N,+.96,1,53.77%,46.23%,89.52%,.13,0,-.14,.37,1,387,6.815,.02,22.40%,2.89,9.57,C,9.84,Z,28 OCT 20,335,6.96,W,7.01,W,SPY201028P335,8.88,A,0,0,46.16%,53.84%,89.40%,-.12,0,-.15,.37,0,60,6.985,.02,22.16%,0,,
SPY201028C336,8.33,Z,0,0,51.85%,48.15%,93.17%,.13,0,-.14,.37,0,34,7.30,.02,22.44%,1.89,9.14,N,9.24,A,28 OCT 20,336,7.33,Z,7.38,Z,SPY201028P336,9.32,N,0,0,48.04%,51.96%,92.99%,-.12,0,-.15,.37,0,340,7.355,.02,21.89%,0,,
SPY201028C337,8.85,I,0,0,49.97%,50.03%,96.75%,.12,0,-.14,.37,0,18,7.70,.02,22.20%,.89,8.51,N,8.67,N,28 OCT 20,337,7.79,W,7.84,W,SPY201028P337,7.71,M,0,0,49.98%,50.02%,96.69%,-.13,0,-.15,.37,0,157,7.815,.02,21.80%,0,,
SPY201028C338,8.27,C,0,0,48.06%,51.94%,99.55%,.12,0,-.14,.37,0,198,7.95,.02,21.80%,0,7.93,X,7.97,W,28 OCT 20,338,8.13,Z,8.17,P,SPY201028P338,9.19,A,0,0,51.93%,48.07%,99.54%,-.13,0,-.15,.37,0,56,8.04,.02,21.34%,.11,,
SPY201028C339,6.97,C,0,0,46.09%,53.91%,95.38%,.12,0,-.14,.37,0,12,7.375,.02,21.52%,0,7.34,W,7.41,W,28 OCT 20,339,8.52,W,8.59,W,SPY201028P339,9.18,C,0,0,53.95%,46.05%,95.27%,-.14,0,-.15,.37,0,11,7.445,.02,21.00%,1.11,,
SPY201028C340,5.92,M,0,0,44.07%,55.93%,91.09%,.11,0,-.14,.37,0,280,6.765,.02,21.09%,0,6.73,W,6.80,W,28 OCT 20,340,9.03,W,9.10,Z,SPY201028P340,9.08,A,0,0,55.97%,44.03%,91.01%,-.15,0,-.14,.37,0,21,6.955,.02,20.90%,2.11,,
SPY201028C341,5.00,Q,0,0,42.02%,57.98%,86.77%,.11,0,-.13,.37,0,8,6.23,.02,20.81%,0,6.20,A,6.26,W,28 OCT 20,341,9.47,W,9.53,Z,SPY201028P341,11.92,A,0,0,58.06%,41.94%,86.59%,-.15,0,-.14,.37,0,3,6.39,.02,20.53%,3.11,,
SPY201028C342,4.27,C,0,0,39.93%,60.07%,82.40%,.10,0,-.13,.37,0,73,5.715,.02,20.53%,0,5.70,Z,5.73,W,28 OCT 20,342,9.85,X,10.00,X,SPY201028P342,10.77,Z,0,0,60.24%,39.76%,82.02%,-.16,0,-.14,.37,0,11,5.815,.02,20.08%,4.11,,
SPY201028C343,4.68,X,0,0,37.89%,62.11%,78.12%,.10,0,-.13,.36,0,457,5.27,.02,20.38%,0,5.24,W,5.30,W,28 OCT 20,343,10.40,A,10.61,W,SPY201028P343,0, ,0,<empty>,62.29%,37.71%,77.72%,-.16,0,-.14,.36,<empty>,10,5.395,.02,19.99%,5.11,,
SPY201028C344,4.32,I,0,0,35.80%,64.20%,73.73%,.09,0,-.13,.36,0,138,4.805,.02,20.11%,0,4.78,W,4.83,W,28 OCT 20,344,10.89,X,11.06,A,SPY201028P344,14.04,A,0,0,64.54%,35.46%,73.00%,-.17,0,-.13,.35,0,8,4.865,.02,19.53%,6.11,,
SPY201028C345,4.00,C,0,0,33.84%,66.16%,69.65%,.09,0,-.12,.35,0,205,4.44,.02,20.06%,0,4.42,Z,4.46,W,28 OCT 20,345,11.45,A,11.64,X,SPY201028P345,14.70,I,<empty>,4,66.69%,33.31%,68.52%,-.18,0,-.13,.35,4,9,4.435,.02,19.28%,7.11,,
SPY201028C346,3.51,Z,0,0,31.68%,68.32%,65.14%,.08,0,-.12,.34,0,388,3.985,.02,19.69%,0,3.96,Z,4.01,W,28 OCT 20,346,12.12,X,12.30,A,SPY201028P346,13.28,C,0,0,68.67%,31.33%,64.41%,-.18,0,-.12,.34,0,11,4.10,.02,19.25%,8.11,,
SPY201028C347,3.13,Z,0,0,29.66%,70.34%,60.95%,.08,0,-.11,.33,0,34,3.615,.02,19.50%,0,3.59,Z,3.64,W,28 OCT 20,347,12.80,H,12.98,N,SPY201028P347,0, ,0,<empty>,70.60%,29.40%,60.39%,-.19,0,-.12,.33,<empty>,0,3.78,.02,19.20%,9.11,,
SPY201028C348,2.38,M,0,0,27.83%,72.17%,57.16%,.07,0,-.11,.32,0,178,3.325,.02,19.50%,0,3.30,W,3.35,W,28 OCT 20,348,13.42,X,13.63,X,SPY201028P348,25.32,C,<empty>,3,72.68%,27.32%,56.09%,-.19,0,-.12,.32,3,6,3.415,.02,18.95%,10.11,,
SPY201028C349,2.17,Z,0,0,25.84%,74.16%,53.03%,.07,0,-.11,.31,0,130,2.98,.02,19.26%,0,2.96,W,3.00,W,28 OCT 20,349,14.12,Z,14.35,X,SPY201028P349,0, ,0,<empty>,74.55%,25.45%,52.21%,-.20,0,-.11,.31,<empty>,0,3.125,.02,18.87%,11.11,,
SPY201028C350,2.26,A,0,0,23.98%,76.02%,49.17%,.06,0,-.10,.30,0,132,2.685,.02,19.11%,0,2.67,Z,2.70,Z,28 OCT 20,350,14.82,H,15.08,H,SPY201028P350,0, ,0,<empty>,76.42%,23.58%,48.34%,-.21,0,-.11,.30,<empty>,2,2.84,.02,18.74%,12.11,,
SPY201028C351,1.68,M,0,0,22.11%,77.89%,45.31%,.06,0,-.10,.29,0,3,2.395,.02,18.90%,0,2.37,W,2.42,I,28 OCT 20,351,15.44,H,15.74,N,SPY201028P351,0, ,0,<empty>,78.62%,21.38%,43.79%,-.21,0,-.10,.28,<empty>,0,2.48,.02,18.27%,13.11,,
SPY201028C352,2.18,A,+.05,1,20.33%,79.67%,41.64%,.05,0,-.09,.28,1,21,2.135,.02,18.74%,0,2.11,W,2.16,W,28 OCT 20,352,16.13,A,16.43,H,SPY201028P352,0, ,0,<empty>,80.70%,19.30%,39.50%,-.22,0,-.09,.27,<empty>,0,2.17,.02,17.88%,14.11,,
SPY201028C353,0, ,0,<empty>,18.85%,81.15%,38.58%,.05,0,-.09,.26,<empty>,0,1.945,.02,18.76%,0,1.93,Z,1.96,W,28 OCT 20,353,16.92,N,17.20,X,SPY201028P353,0, ,0,<empty>,82.41%,17.59%,35.98%,-.22,0,-.09,.25,<empty>,0,1.95,.02,17.74%,15.11,,
SPY201028C354,1.16,W,-.19,3,17.17%,82.83%,35.13%,.05,0,-.08,.25,3,9,1.715,.02,18.56%,0,1.70,I,1.73,W,28 OCT 20,354,17.88,Z,18.19,A,SPY201028P354,30.51,I,<empty>,2,83.10%,16.90%,34.56%,-.23,0,-.09,.25,2,4,1.925,.02,18.34%,16.11,,
SPY201028C355,1.55,M,+.46,1,15.81%,84.19%,32.33%,.04,0,-.08,.24,1,69,1.55,.01,18.56%,0,1.54,A,1.56,W,28 OCT 20,355,18.57,H,18.91,H,SPY201028P355,33.95,E,<empty>,8,85.20%,14.80%,30.24%,-.23,0,-.08,.23,8,12,1.63,.01,17.76%,17.11,,
SPY201028C356,1.19,I,0,0,14.51%,85.49%,29.66%,.04,0,-.07,.23,0,19,1.395,.01,18.55%,0,1.38,X,1.41,X,28 OCT 20,356,19.46,H,19.75,X,SPY201028P356,0, ,0,<empty>,86.45%,13.55%,27.69%,-.24,0,-.08,.21,<empty>,0,1.495,.01,17.79%,18.11,,
SPY201028C357,1.31,Q,0,0,13.15%,86.85%,26.86%,.04,0,-.07,.21,0,2,1.23,.01,18.43%,0,1.22,X,1.24,W,28 OCT 20,357,20.34,X,20.65,X,SPY201028P357,0, ,0,<empty>,87.52%,12.48%,25.47%,-.24,0,-.07,.20,<empty>,0,1.385,.01,17.89%,19.11,,
SPY201028C358,.84,Z,0,0,12.08%,87.92%,24.67%,.03,0,-.06,.20,0,110,1.115,.01,18.48%,0,1.10,Q,1.13,W,28 OCT 20,358,21.22,H,21.48,X,SPY201028P358,0, ,0,<empty>,88.82%,11.18%,22.82%,-.24,0,-.07,.19,<empty>,0,1.24,.01,17.75%,20.11,,
SPY201028C359,.83,I,0,0,10.96%,89.04%,22.37%,.03,0,-.06,.19,0,1,.99,.01,18.43%,0,.98,X,1.00,W,28 OCT 20,359,22.02,H,22.42,X,SPY201028P359,0, ,0,<empty>,90.03%,9.97%,20.35%,-.25,0,-.06,.17,<empty>,0,1.11,.01,17.62%,21.11,,
SPY201028C360,.88,A,0,0,10.07%,89.93%,20.54%,.03,0,-.06,.18,0,23,.90,.01,18.51%,0,.89,W,.91,Z,28 OCT 20,360,22.85,X,23.29,A,SPY201028P360,23.86,C,0,0,91.40%,8.60%,17.53%,-.25,0,-.06,.16,0,5,.96,.01,17.27%,22.11,,
SPY201028C361,.71,I,0,0,9.19%,90.81%,18.74%,.03,0,-.05,.17,0,3,.81,.01,18.55%,0,.80,W,.82,W,28 OCT 20,361,23.84,A,24.24,A,SPY201028P361,0, ,0,<empty>,91.87%,8.13%,16.56%,-.25,0,-.06,.15,<empty>,0,.93,.01,17.62%,23.11,,
SPY201028C362,.65,N,0,0,8.35%,91.65%,17.02%,.02,0,-.05,.15,0,10,.725,.01,18.57%,0,.72,P,.73,X,28 OCT 20,362,24.73,X,25.13,A,SPY201028P362,0, ,0,<empty>,92.96%,7.04%,14.34%,-.26,0,-.05,.14,<empty>,0,.82,.01,17.38%,24.11,,
SPY201028C363,.49,Z,0,0,7.66%,92.34%,15.62%,.02,0,-.05,.15,0,18,.66,.01,18.67%,0,.65,N,.67,W,28 OCT 20,363,25.67,H,26.09,A,SPY201028P363,0, ,0,<empty>,93.56%,6.44%,13.12%,-.26,0,-.05,.13,<empty>,0,.77,.01,17.51%,25.11,,
SPY201028C364,0, ,0,<empty>,6.95%,93.05%,14.16%,.02,0,-.04,.14,<empty>,100,.59,.01,18.69%,0,.58,X,.60,X,28 OCT 20,364,26.67,X,27.10,N,SPY201028P364,0, ,0,<empty>,93.69%,6.31%,12.85%,-.26,0,-.05,.12,<empty>,0,.775,.01,18.06%,26.11,,
SPY201028C365,.54,A,0,0,6.39%,93.61%,13.02%,.02,0,-.04,.13,0,199,.54,.01,18.82%,0,.53,W,.55,W,28 OCT 20,365,27.46,H,27.91,H,SPY201028P365,0, ,0,<empty>,95.61%,4.39%,8.92%,-.27,0,-.04,.09,<empty>,0,.575,.01,16.72%,27.11,,
