Option Code,LAST,LX,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,LAST,LX,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,,
SPY201228C315,0, ,.94,0,<empty>,91.79%,8.21%,15.82%,.07,0,-.05,.10,<empty>,0,.3668,.00,37.46%,52.1582,<empty>,52.525,52.33,A,52.72,C,28 DEC 20,315,.46,W,.48,W,SPY201228P315,.46,I,-.04,-.14,1,4.39%,95.61%,8.50%,-.01,0,-.05,.08,1,31,.47,.00,30.90%,0,.46,.470,,
SPY201228C320,41.96,I,.94,0,0,91.02%,8.98%,17.31%,.08,0,-.05,.11,0,1,.4268,.00,34.79%,47.1582,<empty>,47.585,47.38,N,47.79,Z,28 DEC 20,320,.57,Z,.58,X,SPY201228P320,.59,I,-.05,-.12,2,5.39%,94.61%,10.42%,-.01,0,-.05,.10,2,136,.575,.00,29.33%,0,.61,.575,,
SPY201228C325,0, ,.93,0,<empty>,89.79%,10.21%,19.66%,.09,0,-.06,.13,<empty>,0,.5368,.00,32.53%,42.1582,<empty>,42.695,42.50,A,42.89,Z,28 DEC 20,325,.71,W,.73,W,SPY201228P325,.78,W,-.06,-.24,7,6.73%,93.27%,13.00%,-.02,0,-.06,.12,7,98,.72,.00,27.87%,0,.78,.720,,
SPY201228C330,0, ,.92,0,<empty>,88.20%,11.80%,22.68%,.11,0,-.06,.15,<empty>,0,.6768,.01,30.35%,37.1582,<empty>,37.835,37.64,A,38.03,Z,28 DEC 20,330,.90,W,.92,X,SPY201228P330,.93,Z,-.07,-.37,11,8.47%,91.53%,16.33%,-.02,0,-.07,.14,11,219,.91,.01,26.41%,0,.95,.910,,
SPY201228C335,0, ,.90,0,<empty>,86.21%,13.79%,26.48%,.12,0,-.07,.18,<empty>,0,.8518,.01,28.19%,32.1582,<empty>,33.010,32.81,Z,33.21,N,28 DEC 20,335,1.16,P,1.18,X,SPY201228P335,1.19,X,-.10,-.58,15,10.79%,89.21%,20.75%,-.03,0,-.08,.17,15,429,1.17,.01,25.01%,0,1.21,1.170,,
SPY201228C340,22.71,C,.87,0,0,83.50%,16.50%,31.61%,.13,0,-.07,.21,0,13,1.1118,.01,26.19%,27.1582,<empty>,28.270,28.08,Z,28.46,N,28 DEC 20,340,1.50,W,1.52,W,SPY201228P340,1.55,C,-.12,-.66,48,13.79%,86.21%,26.44%,-.04,0,-.09,.21,48,455,1.51,.01,23.58%,0,1.66,1.510,,
SPY201228C345,20.20,Z,.84,+4.40,1,80.03%,19.97%,38.15%,.14,0,-.08,.25,1,28,1.4568,.01,24.18%,22.1582,<empty>,23.615,23.43,H,23.80,N,28 DEC 20,345,1.96,Z,1.98,W,SPY201228P345,1.98,C,-.16,-1.11,299,17.72%,82.28%,33.88%,-.05,0,-.11,.25,299,531,1.97,.01,22.15%,0,2.13,1.970,,
SPY201228C350,13.76,C,.79,0,0,75.40%,24.60%,46.82%,.15,0,-.09,.29,0,11,1.9568,.01,22.28%,17.1582,<empty>,19.115,19.04,P,19.19,P,28 DEC 20,350,2.56,D,2.59,C,SPY201228P350,2.64,C,-.21,-.71,38,22.80%,77.20%,43.39%,-.06,0,-.12,.29,38,"1,751",2.575,.01,20.67%,0,2.90,2.575,,
SPY201228C355,10.99,A,.73,0,0,69.37%,30.63%,57.99%,.15,0,-.10,.33,0,235,2.6418,.02,20.34%,12.1582,<empty>,14.800,14.71,Z,14.89,P,28 DEC 20,355,3.40,D,3.44,Z,SPY201228P355,3.52,A,-.28,-1.39,18,29.50%,70.50%,55.82%,-.08,0,-.13,.34,18,368,3.42,.02,19.23%,0,3.69,3.420,,
SPY201228C356,14.12,D,.71,+4.37,1,67.95%,32.05%,60.61%,.15,0,-.10,.34,1,14,2.8118,.02,19.96%,11.1582,14.12,13.970,13.89,P,14.05,P,28 DEC 20,356,3.61,P,3.64,W,SPY201228P356,3.71,C,-.29,-1.13,55,31.06%,68.94%,58.70%,-.08,0,-.13,.35,55,290,3.625,.02,18.94%,0,3.75,3.625,,
SPY201228C357,11.90,Q,.70,+2.23,1,66.42%,33.58%,63.41%,.15,0,-.10,.35,1,1,3.0018,.02,19.61%,10.1582,11.90,13.160,13.08,P,13.24,P,28 DEC 20,357,3.82,D,3.86,Z,SPY201228P357,4.05,W,-.31,-1.76,126,32.69%,67.31%,61.69%,-.09,0,-.13,.36,126,532,3.84,.02,18.65%,0,4.24,3.840,,
SPY201228C358,11.86,C,.68,+2.23,22,64.81%,35.19%,66.36%,.15,0,-.10,.36,22,103,3.2068,.02,19.25%,9.1582,12.51,12.365,12.28,E,12.45,C,28 DEC 20,358,4.06,Z,4.10,W,SPY201228P358,4.30,W,-.32,-1.72,388,34.43%,65.57%,64.89%,-.09,0,-.14,.36,388,350,4.08,.02,18.38%,0,4.49,4.080,,
SPY201228C359,11.09,C,.66,+3.34,2,63.13%,36.87%,69.42%,.14,0,-.10,.37,2,17,3.4218,.02,18.89%,8.1582,11.09,11.580,11.50,P,11.66,P,28 DEC 20,359,4.31,I,4.35,Z,SPY201228P359,4.55,X,-.34,-1.69,212,36.24%,63.76%,68.18%,-.10,0,-.14,.37,212,"1,637",4.33,.02,18.10%,0,4.70,4.330,,
SPY201228C360,10.50,C,.64,+3.39,81,61.34%,38.66%,72.67%,.14,0,-.10,.38,81,423,3.6618,.02,18.55%,7.1582,10.96,10.820,10.73,N,10.91,Z,28 DEC 20,360,4.58,I,4.62,Z,SPY201228P360,4.90,C,-.36,-1.72,13,38.14%,61.86%,71.64%,-.11,0,-.14,.38,13,943,4.60,.02,17.83%,0,4.99,4.600,,
SPY201228C361,0, ,.62,0,<empty>,59.46%,40.54%,76.06%,.14,0,-.10,.38,<empty>,0,3.9168,.02,18.21%,6.1582,<empty>,10.075,9.99,N,10.16,C,28 DEC 20,361,4.87,Z,4.92,W,SPY201228P361,5.06,I,-.38,<empty>,3,40.14%,59.86%,75.25%,-.11,0,-.14,.39,3,0,4.895,.02,17.58%,0,5.14,4.895,,
SPY201228C362,9.04,Q,.60,+3.01,143,57.49%,42.51%,79.61%,.14,0,-.10,.39,143,512,4.1968,.02,17.89%,5.1582,9.52,9.355,9.27,C,9.44,C,28 DEC 20,362,5.18,I,5.23,I,SPY201228P362,5.36,A,-.40,-2.11,519,42.21%,57.79%,78.98%,-.12,0,-.14,.39,519,"1,823",5.205,.02,17.32%,0,5.75,5.205,,
SPY201228C363,8.50,N,.58,+2.44,25,55.43%,44.57%,83.29%,.13,0,-.10,.39,25,99,4.4918,.02,17.55%,4.1582,8.89,8.650,8.57,Z,8.73,Z,28 DEC 20,363,5.51,D,5.56,Z,SPY201228P363,5.70,H,-.42,-2.96,213,44.35%,55.65%,82.83%,-.12,0,-.14,.40,213,789,5.535,.02,17.06%,0,6.04,5.535,,
SPY201228C364,7.42,B,.56,+2.48,29,53.28%,46.72%,87.14%,.13,0,-.10,.40,29,322,4.8218,.02,17.26%,3.1582,8.13,7.980,7.90,Z,8.06,N,28 DEC 20,364,5.87,D,5.92,Z,SPY201228P364,6.21,X,-.45,-2.41,96,46.59%,53.41%,86.82%,-.13,0,-.14,.40,96,644,5.895,.02,16.82%,0,6.42,5.895,,
SPY201228C365,7.27,Z,.54,+2.40,63,51.04%,48.96%,91.10%,.13,0,-.10,.40,63,323,5.1768,.02,16.97%,2.1582,7.31,7.335,7.26,Z,7.41,N,28 DEC 20,365,6.26,I,6.31,Z,SPY201228P365,6.55,W,-.47,-1.60,252,48.90%,51.10%,90.92%,-.14,0,-.14,.40,252,390,6.285,.02,16.60%,0,6.81,6.285,,
SPY201228C366,6.56,Q,.51,+2.22,142,48.73%,51.27%,95.17%,.12,0,-.10,.40,142,176,5.5518,.02,16.67%,1.1582,6.56,6.710,6.64,Z,6.78,A,28 DEC 20,366,6.67,P,6.72,Z,SPY201228P366,6.73,C,-.49,-2.52,"1,503",51.27%,48.73%,95.09%,-.14,0,-.14,.40,"1,503",612,6.695,.02,16.38%,0,7.28,6.695,,
SPY201228C367,5.94,C,.49,+2.53,16,46.35%,53.65%,99.34%,.12,0,-.10,.40,16,12,5.9818,.02,16.45%,.1582,5.94,6.140,6.10,Z,6.18,Z,28 DEC 20,367,7.11,I,7.16,Z,SPY201228P367,7.33,C,-.52,-1.64,13,53.68%,46.32%,99.33%,-.15,0,-.14,.40,13,121,7.135,.02,16.17%,0,7.37,7.135,,
SPY201228C368,5.47,C,.46,+2.34,356,43.90%,56.10%,95.39%,.11,0,-.10,.40,356,13,5.56,.02,16.15%,0,5.64,5.560,5.53,Z,5.59,I,28 DEC 20,368,7.58,P,7.63,Z,SPY201228P368,7.84,Z,-.54,-2.53,142,56.14%,43.86%,95.34%,-.16,0,-.14,.40,142,14,6.7632,.02,15.97%,.8418,8.10,7.605,,
SPY201228C369,4.88,C,.43,+2.07,1,41.42%,58.58%,89.85%,.11,0,-.10,.40,1,17,5.03,.02,15.90%,0,4.88,5.030,5.00,Z,5.06,I,28 DEC 20,369,8.08,D,8.13,Z,SPY201228P369,8.26,I,-.57,<empty>,955,58.63%,41.37%,89.77%,-.17,0,-.14,.40,955,0,6.2632,.02,15.79%,1.8418,8.64,8.105,,
SPY201228C370,4.26,C,.41,+1.55,91,38.92%,61.08%,84.28%,.10,0,-.09,.39,91,"2,075",4.54,.02,15.69%,0,4.60,4.540,4.51,Z,4.57,I,28 DEC 20,370,8.56,Z,8.70,Z,SPY201228P370,8.96,I,-.59,-3.55,3,61.13%,38.87%,84.19%,-.17,0,-.14,.39,3,2,5.7882,.02,15.60%,2.8418,9.06,8.630,,
SPY201228C371,3.87,Z,.38,+1.86,9,36.41%,63.59%,78.72%,.10,0,-.09,.39,9,62,4.08,.02,15.49%,0,3.90,4.080,4.05,Z,4.11,W,28 DEC 20,371,9.12,Z,9.28,Z,SPY201228P371,0, ,-.62,0,<empty>,63.60%,36.40%,78.69%,-.18,0,-.14,.39,<empty>,0,5.3582,.02,15.46%,3.8418,<empty>,9.200,,
SPY201228C372,3.63,J,.36,+1.83,130,33.90%,66.10%,73.16%,.09,0,-.09,.38,130,57,3.645,.02,15.28%,0,3.71,3.645,3.62,Z,3.67,Z,28 DEC 20,372,9.72,Z,9.88,A,SPY201228P372,0, ,-.64,0,<empty>,66.05%,33.95%,73.26%,-.19,0,-.13,.38,<empty>,0,4.9582,.02,15.34%,4.8418,<empty>,9.800,,
SPY201228C373,2.93,C,.33,+1.23,7,31.46%,68.54%,67.76%,.09,0,-.09,.37,7,44,3.26,.02,15.13%,0,2.93,3.260,3.23,W,3.29,W,28 DEC 20,373,10.35,P,10.51,A,SPY201228P373,0, ,-.67,0,<empty>,68.45%,31.55%,67.96%,-.20,0,-.13,.37,<empty>,0,4.5882,.02,15.22%,5.8418,<empty>,10.430,,
SPY201228C374,2.85,A,.31,+1.44,25,29.05%,70.95%,62.46%,.08,0,-.08,.36,25,64,2.90,.02,14.98%,0,2.85,2.900,2.87,W,2.93,W,28 DEC 20,374,11.01,P,11.18,W,SPY201228P374,0, ,-.69,0,<empty>,70.77%,29.23%,62.84%,-.20,0,-.13,.36,<empty>,3,4.2532,.02,15.14%,6.8418,<empty>,11.095,,
SPY201228C375,2.51,P,.28,+1.16,53,26.70%,73.30%,57.32%,.07,0,-.08,.34,53,121,2.57,.02,14.84%,0,2.53,2.570,2.55,Z,2.59,W,28 DEC 20,375,11.70,E,11.87,P,SPY201228P375,16.10,Q,-.71,<empty>,1,73.02%,26.98%,57.89%,-.21,0,-.13,.34,1,1,3.9432,.02,15.05%,7.8418,<empty>,11.785,,
SPY201228C376,2.26,C,.26,+1.16,4,24.46%,75.54%,52.42%,.07,0,-.08,.33,4,47,2.275,.02,14.72%,0,2.33,2.275,2.25,I,2.30,W,28 DEC 20,376,12.42,P,12.58,P,SPY201228P376,12.73,D,-.74,<empty>,1,75.20%,24.80%,53.13%,-.22,0,-.12,.33,1,0,3.6582,.02,14.98%,8.8418,12.73,12.500,,
SPY201228C377,.96,C,.24,0,0,22.28%,77.72%,47.66%,.06,0,-.07,.31,0,7,2.00,.02,14.60%,0,<empty>,2.000,1.98,I,2.02,Z,28 DEC 20,377,13.16,P,13.33,C,SPY201228P377,0, ,-.76,0,<empty>,77.25%,22.75%,48.64%,-.22,0,-.12,.31,<empty>,0,3.4032,.02,14.92%,9.8418,<empty>,13.245,,
SPY201228C378,1.62,C,.21,+.80,22,20.24%,79.76%,43.23%,.06,0,-.07,.30,22,9,1.76,.02,14.51%,0,1.66,1.760,1.74,W,1.78,W,28 DEC 20,378,13.93,P,14.09,P,SPY201228P378,0, ,-.78,0,<empty>,79.23%,20.77%,44.35%,-.23,0,-.12,.30,<empty>,0,3.1682,.02,14.87%,10.8418,<empty>,14.010,,
SPY201228C379,1.46,M,.19,<empty>,10,18.35%,81.65%,39.12%,.05,0,-.06,.28,10,5,1.55,.02,14.46%,0,1.46,1.550,1.53,Z,1.57,W,28 DEC 20,379,14.73,P,14.89,P,SPY201228P379,0, ,-.80,0,<empty>,81.02%,18.98%,40.44%,-.24,0,-.11,.28,<empty>,0,2.9682,.02,14.86%,11.8418,<empty>,14.810,,
SPY201228C380,1.34,A,.18,+.67,32,16.53%,83.47%,35.19%,.05,0,-.06,.26,32,"1,693",1.355,.02,14.38%,0,1.39,1.355,1.34,Z,1.37,Z,28 DEC 20,380,15.54,P,15.71,C,SPY201228P380,16.03,Z,-.81,-5.97,1,82.73%,17.27%,36.74%,-.24,0,-.11,.27,1,55,2.7832,.02,14.85%,12.8418,16.03,15.625,,
SPY201228C381,1.16,A,.16,+.47,23,14.87%,85.13%,31.60%,.04,0,-.06,.25,23,6,1.185,.02,14.33%,0,1.16,1.185,1.17,Z,1.20,X,28 DEC 20,381,16.38,C,16.54,P,SPY201228P381,0, ,-.83,0,<empty>,84.32%,15.68%,33.31%,-.25,0,-.11,.25,<empty>,0,2.6182,.02,14.85%,13.8418,<empty>,16.460,,
SPY201228C382,.78,X,.14,-.01,100,13.33%,86.67%,28.29%,.04,0,-.05,.23,100,9,1.035,.02,14.30%,0,.78,1.035,1.02,Z,1.05,Z,28 DEC 20,382,17.10,Z,17.46,C,SPY201228P382,0, ,-.85,0,<empty>,86.00%,14.00%,29.69%,-.25,0,-.10,.24,<empty>,0,2.4382,.02,14.72%,14.8418,<empty>,17.280,,
SPY201228C383,.90,N,.13,+.39,4,11.90%,88.10%,25.21%,.03,0,-.05,.21,4,1,.90,.01,14.26%,0,.90,.900,.88,W,.92,I,28 DEC 20,383,17.98,Z,18.36,X,SPY201228P383,0, ,-.86,0,<empty>,87.22%,12.78%,27.07%,-.26,0,-.10,.22,<empty>,0,2.3282,.01,14.82%,15.8418,<empty>,18.170,,
SPY201228C384,.63,C,.11,+.29,3,10.62%,89.38%,22.47%,.03,0,-.04,.20,3,2,.785,.01,14.25%,0,.63,.785,.77,W,.80,Z,28 DEC 20,384,18.86,A,19.24,X,SPY201228P384,0, ,-.87,0,<empty>,88.49%,11.51%,24.34%,-.26,0,-.10,.21,<empty>,0,2.2082,.01,14.83%,16.8418,<empty>,19.050,,
SPY201228C385,.63,I,.10,+.31,13,9.46%,90.54%,20.00%,.03,0,-.04,.18,13,65,.685,.01,14.25%,0,.63,.685,.67,W,.70,Z,28 DEC 20,385,19.77,Z,20.17,Z,SPY201228P385,0, ,-.88,0,<empty>,89.45%,10.55%,22.28%,-.26,0,-.09,.19,<empty>,0,2.1282,.01,14.98%,17.8418,<empty>,19.970,,
SPY201228C386,.57,Q,.09,+.19,7,8.44%,91.56%,17.81%,.02,0,-.04,.17,7,151,.60,.01,14.28%,0,.57,.600,.59,X,.61,X,28 DEC 20,386,20.69,W,21.08,N,SPY201228P386,0, ,-.89,0,<empty>,90.43%,9.57%,20.19%,-.27,0,-.09,.18,<empty>,0,2.0432,.01,15.06%,18.8418,<empty>,20.885,,
SPY201228C387,0, ,.08,0,<empty>,7.51%,92.49%,15.84%,.02,0,-.03,.15,<empty>,0,.525,.01,14.31%,0,<empty>,.525,.51,W,.54,W,28 DEC 20,387,21.61,Z,22.01,N,SPY201228P387,0, ,-.90,0,<empty>,91.32%,8.68%,18.29%,-.27,0,-.09,.17,<empty>,0,1.9682,.01,15.15%,19.8418,<empty>,21.810,,
SPY201228C388,.22,C,.07,0,0,6.64%,93.36%,13.98%,.02,0,-.03,.14,0,82,.455,.01,14.31%,0,<empty>,.455,.44,W,.47,W,28 DEC 20,388,22.54,W,22.93,A,SPY201228P388,0, ,-.91,0,<empty>,92.19%,7.81%,16.43%,-.27,0,-.09,.16,<empty>,0,1.8932,.01,15.20%,20.8418,<empty>,22.735,,
SPY201228C389,.21,X,.06,0,0,5.92%,94.08%,12.44%,.02,0,-.03,.13,0,1,.40,.01,14.37%,0,<empty>,.400,.39,W,.41,W,28 DEC 20,389,23.49,Z,23.90,A,SPY201228P389,0, ,-.92,0,<empty>,92.75%,7.25%,15.24%,-.28,0,-.08,.15,<empty>,0,1.8532,.01,15.43%,21.8418,<empty>,23.695,,
SPY201228C390,.33,A,.06,+.15,112,5.30%,94.70%,11.14%,.02,0,-.03,.12,112,27,.355,.01,14.46%,0,.38,.355,.34,W,.37,W,28 DEC 20,390,24.44,W,24.83,A,SPY201228P390,0, ,-.93,0,<empty>,93.47%,6.53%,13.71%,-.28,0,-.08,.14,<empty>,0,1.7932,.01,15.49%,22.8418,<empty>,24.635,,
SPY201228C391,.29,C,.05,+.14,4,4.70%,95.30%,9.85%,.01,0,-.02,.11,4,5,.31,.01,14.51%,0,.29,.310,.30,W,.32,P,28 DEC 20,391,25.41,W,25.81,C,SPY201228P391,0, ,-.93,0,<empty>,93.87%,6.13%,12.86%,-.28,0,-.08,.13,<empty>,0,1.7682,.01,15.78%,23.8418,<empty>,25.610,,
SPY201228C392,.27,C,.05,+.13,2,4.25%,95.75%,8.92%,.01,0,-.02,.10,2,298,.28,.01,14.65%,0,.27,.280,.27,I,.29,W,28 DEC 20,392,26.38,N,26.79,Z,SPY201228P392,0, ,-.93,0,<empty>,94.25%,5.75%,12.04%,-.28,0,-.08,.12,<empty>,0,1.7432,.01,16.04%,24.8418,<empty>,26.585,,
SPY201228C393,.25,P,.04,<empty>,1,3.82%,96.18%,8.00%,.01,0,-.02,.09,1,1,.25,.01,14.76%,0,<empty>,.250,.24,I,.26,W,28 DEC 20,393,27.35,A,27.76,Z,SPY201228P393,0, ,-.94,0,<empty>,94.67%,5.33%,11.16%,-.29,0,-.08,.12,<empty>,0,1.7132,.01,16.25%,25.8418,<empty>,27.555,,
SPY201228C394,0, ,.04,0,<empty>,3.40%,96.60%,7.11%,.01,0,-.02,.08,<empty>,6,.22,.01,14.83%,0,<empty>,.220,.21,W,.23,W,28 DEC 20,394,28.33,N,28.71,A,SPY201228P394,0, ,-.94,0,<empty>,95.11%,4.89%,10.22%,-.29,0,-.08,.11,<empty>,0,1.6782,.01,16.39%,26.8418,<empty>,28.520,,
SPY201228C395,.20,B,.03,0,9,3.09%,96.91%,6.46%,.01,0,-.02,.08,9,255,.20,.00,14.99%,0,.20,.200,.19,W,.21,W,28 DEC 20,395,29.30,Z,29.71,C,SPY201228P395,36.30,A,-.95,0,0,95.37%,4.63%,9.68%,-.29,0,-.08,.11,0,1,1.6632,.01,16.69%,27.8418,<empty>,29.505,,
SPY201228C396,.16,A,.03,+.04,3,2.79%,97.21%,5.82%,.01,0,-.02,.07,3,2,.18,.00,15.12%,0,.18,.180,.17,W,.19,W,28 DEC 20,396,30.28,H,30.67,W,SPY201228P396,0, ,-.95,0,<empty>,95.75%,4.25%,8.88%,-.29,0,-.07,.10,<empty>,0,1.6332,.01,16.83%,28.8418,<empty>,30.475,,
SPY201228C397,.17,C,.03,+.07,10,2.44%,97.56%,5.09%,.01,0,-.02,.06,10,1,.155,.00,15.14%,0,.17,.155,.15,W,.16,Q,28 DEC 20,397,31.25,Z,31.65,A,SPY201228P397,0, ,-.95,0,<empty>,96.08%,3.92%,8.19%,-.29,0,-.07,.09,<empty>,0,1.6082,.01,17.00%,29.8418,<empty>,31.450,,
SPY201228C398,.14,X,.02,<empty>,4,2.26%,97.74%,4.72%,.01,0,-.01,.06,4,4,.145,.00,15.36%,0,<empty>,.145,.14,Z,.15,Z,28 DEC 20,398,32.25,A,32.66,N,SPY201228P398,0, ,-.95,0,<empty>,96.12%,3.88%,8.08%,-.29,0,-.07,.09,<empty>,0,1.6132,.01,17.47%,30.8418,<empty>,32.455,,
SPY201228C399,.12,A,.02,0,7,2.04%,97.96%,4.24%,.01,0,-.01,.06,7,14,.13,.00,15.47%,0,.12,.130,.12,W,.14,W,28 DEC 20,399,33.24,Z,33.65,A,SPY201228P399,0, ,-.96,0,<empty>,96.30%,3.70%,7.71%,-.29,0,-.07,.09,<empty>,0,1.6032,.00,17.78%,31.8418,<empty>,33.445,,
SPY201228C400,.12,Z,.02,+.05,119,1.93%,98.07%,4.02%,.01,0,-.01,.05,119,219,.125,.00,15.75%,0,.13,.125,.12,Z,.13,W,28 DEC 20,400,34.23,W,34.62,Z,SPY201228P400,0, ,-.96,0,<empty>,96.56%,3.44%,7.17%,-.30,0,-.07,.08,<empty>,0,1.5832,.00,17.96%,32.8418,<empty>,34.425,,
SPY201228C405,.08,P,.01,+.03,3,1.16%,98.84%,2.41%,.00,0,-.01,.03,3,114,.075,.00,16.35%,0,.08,.075,.07,P,.08,W,28 DEC 20,405,39.18,A,39.59,N,SPY201228P405,0, ,-.97,0,<empty>,97.24%,2.76%,5.74%,-.30,0,-.07,.07,<empty>,0,1.5432,.00,19.43%,37.8418,<empty>,39.385,,
SPY201228C410,.04,Q,.01,0,0,0.70%,99.30%,1.45%,.00,0,-.01,.02,0,512,.045,.00,16.91%,0,<empty>,.045,.04,W,.05,Z,28 DEC 20,410,44.15,W,44.57,Z,SPY201228P410,0, ,-.97,0,<empty>,97.68%,2.32%,4.80%,-.31,0,-.07,.06,<empty>,0,1.5182,.00,20.96%,42.8418,<empty>,44.360,,
SPY201228C415,.03,C,.01,<empty>,1,0.47%,99.53%,0.96%,.00,0,.00,.02,1,0,.03,.00,17.68%,0,.03,.030,.02,W,.04,W,28 DEC 20,415,49.14,A,49.56,Z,SPY201228P415,0, ,-.97,0,<empty>,97.95%,2.05%,4.24%,-.31,0,-.07,.06,<empty>,0,1.5082,.00,22.62%,47.8418,<empty>,49.350,,
SPY201228C420,.02,C,.00,0,1,0.37%,99.63%,0.76%,.00,0,.00,.01,1,0,.025,.00,18.78%,0,.02,.025,.02,P,.03,I,28 DEC 20,420,54.13,Z,54.54,C,SPY201228P420,0, ,-.98,0,<empty>,98.21%,1.79%,3.69%,-.32,0,-.07,.05,<empty>,0,1.4932,.00,24.12%,52.8418,<empty>,54.335,,
SPY201228C425,.02,P,.00,<empty>,50,0.28%,99.72%,0.57%,.00,0,.00,.01,50,50,.02,.00,19.72%,0,<empty>,.020,.01,W,.03,W,28 DEC 20,425,59.09,Z,59.51,A,SPY201228P425,0, ,-.98,0,<empty>,98.59%,1.41%,2.92%,-.32,0,-.06,.04,<empty>,0,1.4582,.00,25.08%,57.8418,<empty>,59.300,,
SPY201228C430,0, ,.00,0,<empty>,0.26%,99.74%,0.53%,.00,0,.00,.01,<empty>,0,.02,.00,21.08%,0,<empty>,.020,.01,W,.03,W,28 DEC 20,430,64.11,Z,64.53,N,SPY201228P430,0, ,-.98,0,<empty>,98.55%,1.45%,3.00%,-.32,0,-.07,.04,<empty>,0,1.4782,.00,27.20%,62.8418,<empty>,64.320,,
SPY201228C435,0, ,.00,0,<empty>,0.19%,99.81%,0.40%,.00,0,.00,.01,<empty>,0,.015,.00,21.87%,0,<empty>,.015,.01,W,.02,X,28 DEC 20,435,69.11,Z,69.53,Z,SPY201228P435,0, ,-.98,0,<empty>,98.63%,1.37%,2.82%,-.33,0,-.07,.04,<empty>,0,1.4782,.00,28.85%,67.8418,<empty>,69.320,,
SPY201228C440,.02,A,.00,<empty>,1,0.18%,99.82%,0.37%,.00,0,.00,.01,1,1,.015,.00,23.16%,0,<empty>,.015,.01,I,.02,X,28 DEC 20,440,74.11,X,74.53,Z,SPY201228P440,0, ,-.98,0,<empty>,98.71%,1.29%,2.65%,-.33,0,-.07,.04,<empty>,0,1.4782,.00,30.46%,72.8418,<empty>,74.320,,
SPY201228C450,0, ,.00,0,<empty>,0.16%,99.84%,0.33%,.00,0,.00,.01,<empty>,0,.015,.00,25.71%,0,<empty>,.015,.01,P,.02,X,28 DEC 20,450,84.10,A,84.51,C,SPY201228P450,0, ,-.98,0,<empty>,98.93%,1.07%,2.21%,-.34,0,-.07,.04,<empty>,0,1.4632,.00,33.17%,82.8418,<empty>,84.305,,
SPY201228C460,.01,P,.00,0,0,0.15%,99.85%,0.30%,.00,0,.00,.01,0,400,.015,.00,28.17%,0,<empty>,.015,.01,P,.02,X,28 DEC 20,460,94.10,W,94.51,Z,SPY201228P460,0, ,-.98,0,<empty>,99.03%,0.97%,2.00%,-.35,0,-.07,.03,<empty>,0,1.4632,.00,36.16%,92.8418,<empty>,94.305,,
SPY201228C470,.01,P,.00,0,100,0.05%,99.95%,0.10%,.00,0,.00,.00,100,40,.005,.00,27.88%,0,.01,.005,0,I,.01,X,28 DEC 20,470,104.09,Z,104.50,N,SPY201228P470,0, ,-.99,0,<empty>,99.16%,0.84%,1.73%,-.36,0,-.07,.03,<empty>,0,1.4532,.00,38.72%,102.8418,<empty>,104.295,,
SPY201230C235,0, ,.92,0,<empty>,91.47%,8.53%,15.97%,.02,0,-.08,.11,<empty>,0,.0768,.00,101.86%,132.1582,<empty>,132.235,132.04,Z,132.43,A,30 DEC 20,235,.05,W,.06,W,SPY201230P235,.06,C,.00,<empty>,7,0.47%,99.53%,0.92%,.00,0,-.01,.01,7,0,.055,.00,57.69%,0,.06,.055,,
SPY201230C240,0, ,.92,0,<empty>,91.79%,8.21%,15.41%,.02,0,-.08,.11,<empty>,0,.0768,.00,96.19%,127.1582,<empty>,127.235,127.04,A,127.43,N,30 DEC 20,240,.06,W,.07,W,SPY201230P240,.07,A,.00,0,0,0.55%,99.45%,1.07%,.00,0,-.01,.01,0,4,.065,.00,56.12%,0,<empty>,.065,,
SPY201230C245,0, ,.92,0,<empty>,92.08%,7.92%,14.91%,.02,0,-.08,.11,<empty>,0,.0818,.00,90.79%,122.1582,<empty>,122.240,122.04,A,122.44,A,30 DEC 20,245,.07,W,.08,W,SPY201230P245,0, ,.00,0,<empty>,0.64%,99.36%,1.23%,.00,0,-.01,.01,<empty>,3,.075,.00,54.44%,0,<empty>,.075,,
SPY201230C250,0, ,.92,0,<empty>,92.34%,7.66%,14.47%,.02,0,-.09,.11,<empty>,0,.0918,.00,85.66%,117.1582,<empty>,117.250,117.06,A,117.44,N,30 DEC 20,250,.08,W,.09,W,SPY201230P250,.12,Q,.00,0,0,0.72%,99.28%,1.39%,.00,0,-.01,.01,0,3,.085,.00,52.66%,0,<empty>,.085,,
SPY201230C255,0, ,.93,0,<empty>,92.52%,7.48%,14.16%,.03,0,-.12,.11,<empty>,0,.1168,.00,80.88%,112.1582,<empty>,112.275,112.08,N,112.47,Z,30 DEC 20,255,.09,W,.10,W,SPY201230P255,.10,P,-.01,-.02,1,0.81%,99.19%,1.56%,.00,0,-.01,.02,1,10,.095,.00,50.81%,0,.10,.095,,
